sample,11.14_546.3562m/z,11.16_279.2325m/z,11.19_991.6750m/z,11.10_570.3565m/z,11.10_508.3407m/z,11.12_235.1696m/z,11.24_303.2326m/z,11.33_546.3561m/z,11.40_454.2936m/z,11.19_498.3464m/z,11.19_297.1475m/z,11.19_184.0742m/z,10.89_543.3340n,10.89_1063.6759m/z,10.89_300.6349m/z,10.80_417.1318m/z,10.85_478.2939m/z,10.85_502.2950m/z,10.90_520.5171m/z,10.90_289.1358m/z,10.90_542.3227m/z,10.90_519.3340n,10.90_288.6342m/z,10.90_548.3015m/z,11.48_570.3572m/z,11.50_1017.6918m/z,11.50_1091.6002m/z,11.45_184.0742m/z,11.45_515.3154m/z,11.46_267.6480m/z,11.76_521.3499n,11.74_289.6422m/z,11.74_1017.6924m/z,11.55_303.2327m/z,11.67_546.3570m/z,11.70_480.3103m/z,11.43_1041.6917m/z,11.45_495.3346n,11.45_496.5134m/z,11.41_385.3105m/z,11.41_949.6298m/z,11.41_303.2330m/z,11.45_1019.6400m/z,11.45_771.9687m/z,11.45_496.6942m/z,11.45_297.1476m/z,11.45_524.3017m/z,11.45_991.9205m/z,10.80_482.3251m/z,9.55_286.1436m/z,9.90_531.2746m/z,9.90_460.2697m/z,9.47_583.2553m/z,9.47_251.1278m/z,9.47_209.1176m/z,10.12_357.2791m/z,10.24_468.3093m/z,10.27_274.2745m/z,9.90_846.4434m/z,9.90_119.0864m/z,9.90_432.2386m/z,9.18_979.6127m/z,9.21_387.1802m/z,9.21_489.2268m/z,9.14_463.2331m/z,9.16_979.7247m/z,9.18_979.9465m/z,9.21_105.0705m/z,9.21_404.2062m/z,9.25_979.8359m/z,9.21_790.3789m/z,9.21_432.2377m/z,9.21_316.2479m/z,10.78_891.3836m/z,10.78_324.2170m/z,10.78_331.1082n,10.78_166.0273n,10.78_526.2938m/z,10.78_138.0324n,10.78_219.9904m/z,10.78_134.0607m/z,10.80_568.3409m/z,10.78_654.2575m/z,10.78_289.1396n,10.78_889.3823m/z,10.39_519.3285m/z,10.51_312.2307n,10.51_358.2957m/z,10.29_542.3255m/z,10.29_518.3252m/z,10.29_357.2795m/z,10.70_522.3470m/z,10.72_545.3443m/z,10.78_278.1520n,10.53_494.3255m/z,10.53_354.2646m/z,10.66_478.2933m/z,11.76_1098.6209n,15.95_540.4623m/z,15.97_581.2404m/z,15.97_283.1080m/z,15.92_404.3740m/z,15.92_586.5045m/z,15.92_358.3091n,16.08_424.3423m/z,16.15_538.4470m/z,16.25_638.5350m/z,15.97_584.2630m/z,15.97_299.1393m/z,16.01_656.2269m/z,15.06_521.4201m/z,15.06_584.4901m/z,15.30_564.4617m/z,14.45_760.5035m/z,15.06_469.3895m/z,15.06_514.4475m/z,15.66_586.5050m/z,15.76_568.4306m/z,15.88_770.6688m/z,15.33_478.4105m/z,15.42_514.4473m/z,15.44_586.5047m/z,17.71_653.4416m/z,17.71_698.4992m/z,17.93_366.3732m/z,17.00_642.5655m/z,17.31_670.4676m/z,17.31_625.4094m/z,18.52_429.3731m/z,18.64_681.4733m/z,18.64_726.5307m/z,17.95_445.3673m/z,18.18_429.3732m/z,18.18_653.4420m/z,16.46_764.5788n,16.46_464.3726m/z,16.46_798.5861m/z,16.37_640.5511m/z,16.46_436.3420m/z,16.46_390.2766n,16.80_374.3627m/z,16.96_730.2437m/z,16.97_102.1282m/z,16.58_542.4782m/z,16.77_330.3365m/z,16.77_383.3996m/z,14.45_235.1328m/z,12.14_510.3563m/z,12.61_525.3745m/z,12.81_534.2849m/z,12.06_464.3144m/z,12.08_508.3768m/z,12.09_506.3614m/z,12.92_311.1628m/z,12.92_1102.6496n,12.92_814.0151m/z,12.81_489.2270m/z,12.86_482.3244m/z,12.92_523.3648n,11.77_1003.7121m/z,11.79_482.3612m/z,11.79_480.3455m/z,11.76_522.5335m/z,11.76_290.1448m/z,11.77_438.2995m/z,11.91_324.2176m/z,11.96_510.3567m/z,12.06_548.3721m/z,11.79_303.2327m/z,11.79_1001.6944m/z,11.82_572.3726m/z,13.37_510.3916m/z,14.05_269.2261m/z,14.16_270.2791m/z,13.32_508.3756m/z,13.36_331.1898m/z,13.36_376.2478m/z,14.45_359.2446m/z,14.45_714.6062m/z,14.45_689.5228m/z,14.35_337.1672m/z,14.45_330.2773n,14.45_524.3840m/z,12.97_302.3054m/z,12.97_606.2870m/z,13.12_530.3477m/z,12.92_1075.6980m/z,12.92_524.5486m/z,12.92_340.2857m/z,13.20_408.2297m/z,13.20_363.1717m/z,13.30_466.3290m/z,13.12_485.2897m/z,13.13_550.3870m/z,13.20_251.0467m/z,0.96_384.9160m/z,0.96_419.8201n,0.96_239.9102n,0.96_246.9514m/z,0.96_220.9099m/z,0.96_407.9531n,0.96_379.8723n,0.96_501.8220n,0.96_326.9574m/z,0.96_461.8748n,0.96_403.9163n,0.96_221.9652n,0.91_147.1138m/z,0.93_268.9990m/z,0.91_130.0870m/z,0.91_278.9536m/z,0.91_360.9565m/z,0.93_186.9961m/z,0.93_254.9828m/z,0.93_104.9931m/z,0.93_380.0000n,0.93_351.0018m/z,0.93_394.0557n,0.96_321.9127n,1.06_204.1231m/z,1.06_372.7380m/z,1.01_102.0345m/z,1.00_140.0693m/z,1.01_181.0289m/z,1.06_254.8237m/z,1.09_118.0869m/z,1.09_446.9246n,1.08_135.0035m/z,1.06_430.6965m/z,1.08_162.1131m/z,1.00_104.1077m/z,0.96_525.8667n,0.96_396.7827m/z,0.96_280.8654m/z,0.96_230.9384m/z,0.96_485.9194n,0.96_548.9212m/z,0.98_191.0409m/z,1.00_114.0670m/z,0.98_203.0532m/z,0.96_80.9481m/z,0.96_642.7938m/z,0.91_515.0070m/z,0.11_89.5076m/z,0.11_97.5152m/z,0.09_478.8655m/z,0.09_165.9837m/z,0.09_288.9093m/z,0.14_110.0211m/z,0.84_313.9638m/z,0.88_200.0238m/z,0.47_99.0141m/z,0.17_159.9709m/z,0.28_188.9726m/z,0.07_315.9199m/z,0.07_152.9726n,0.04_196.9876m/z,0.04_198.0040m/z,0.04_214.9885m/z,0.04_346.9395n,0.04_346.9386m/z,0.07_127.9672m/z,0.07_130.9668m/z,0.07_420.8591m/z,0.04_167.9809m/z,0.07_419.8524m/z,0.88_297.9914m/z,0.89_73.5324m/z,0.89_61.0076m/z,0.89_82.5378m/z,0.89_81.5216m/z,0.89_165.0518m/z,0.89_87.0165n,0.91_90.5270m/z,0.91_102.0350m/z,0.91_293.0984m/z,0.89_94.0460m/z,0.89_177.0080m/z,0.88_83.5191m/z,0.88_474.9752m/z,0.88_375.9990n,0.88_315.9792n,0.88_159.0392n,0.88_218.0020n,0.88_533.9777n,0.88_455.9807m/z,0.88_301.0088m/z,0.88_158.0550n,0.88_243.0459n,0.88_98.9763m/z,5.67_613.8095m/z,5.68_456.2593m/z,5.68_481.2682m/z,5.31_313.1545m/z,5.58_1210.6481n,5.58_488.3188m/z,5.92_792.2033m/z,6.07_723.0307m/z,6.09_556.2765m/z,5.89_471.7380m/z,5.92_792.0018m/z,5.92_791.8017m/z,4.39_290.1378m/z,4.52_329.9349m/z,4.56_324.9934m/z,3.98_248.0695m/z,4.06_371.6796m/z,4.15_245.1850m/z,4.94_549.7866m/z,4.95_354.1932m/z,4.99_475.2698m/z,4.82_340.1760m/z,4.88_531.7556m/z,4.90_329.9345m/z,6.26_631.0112m/z,8.62_1115.0588m/z,8.63_585.2713m/z,8.63_1115.1839m/z,8.53_246.2430m/z,8.53_314.2322m/z,8.62_1115.3096m/z,8.91_817.5822m/z,8.96_414.3002m/z,8.96_432.3109m/z,8.63_1115.4352m/z,8.63_1115.5595m/z,8.91_372.2662n,7.00_205.1229m/z,7.05_110.0208m/z,7.08_354.1287m/z,6.30_528.2794m/z,6.45_182.0717n,6.45_98.9852m/z,7.17_351.0528m/z,8.22_223.0969m/z,8.50_616.2542n,7.15_527.1362m/z,7.17_219.1018m/z,7.17_191.1071m/z,1.47_120.0815m/z,1.47_166.0868m/z,1.35_500.9750m/z,1.27_691.0092m/z,1.32_131.9306m/z,1.47_103.0548m/z,1.95_152.0707m/z,1.97_181.0720m/z,1.68_167.9801m/z,1.51_181.0722m/z,1.66_215.0241m/z,1.27_346.0090m/z,1.13_182.0815m/z,1.13_293.0975m/z,1.11_389.9732m/z,1.09_315.0795m/z,1.09_236.9980m/z,1.13_130.0506m/z,1.23_86.0969m/z,1.23_295.0102m/z,1.20_270.9650m/z,1.15_165.0542m/z,1.16_367.9911m/z,3.96_255.6550m/z,2.12_351.5253m/z,2.51_267.0421m/z,2.07_159.0919m/z,2.07_319.0369m/z,2.07_143.0730m/z,3.04_195.0877m/z,3.96_334.6896m/z,3.96_352.8648m/z,3.96_421.2545m/z,3.21_244.6636m/z,3.81_415.1950m/z,3.93_501.2531m/z,2.07_163.0637n,2.07_144.0811m/z,2.03_329.9352m/z,2.03_99.5129m/z,2.08_117.0578m/z,2.07_187.0636n,15.11_519.3719m/z,9.90_415.2122m/z,0.88_140.0032m/z,15.11_474.3138m/z,18.03_340.3575m/z,0.04_146.9891n,0.07_172.9788n,0.04_128.9518m/z,14.95_271.2750m/z,2.03_128.9514m/z,0.26_207.9914n,0.07_148.9785n,0.88_120.0344n,2.03_169.9776m/z,16.77_337.3341n,16.49_416.3734m/z,15.42_194.1182m/z,11.89_205.0866m/z,17.12_164.1438m/z,11.89_279.1596m/z,17.24_135.1046m/z,11.34_131.5345m/z,17.14_150.1284m/z,12.49_131.5345m/z,17.19_136.1127m/z,17.16_178.1595m/z,17.50_124.0878m/z,18.46_663.4549m/z,12.01_111.0212m/z,17.50_138.1033m/z
NZ_20200227_001,0.0,0.0,0.0,0.0,0.0,211.396439315909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.813582420505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1251.25556945825,0.0,0.0,0.0,0.0,6651.76879882777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2710.85096740708,0.0,238.533972788422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32181079157652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.111576785792,0.0,0.0,0.0,0.0,0.0,22.2028503417875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2693.65456391583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.501800537058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.871670781725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.584929466255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1936.65966796895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11389.7149562335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4667.22657192037,2099.68749436705,74.2939863124043,1248.63703918542,53.3831481933381,922.410217285107,7705.27762768146,715.627631664218,297.280021215371,854.024094581792,356.476393938089,789.230103492769,485.352592468184,4626.7565532416,1352.72475569476,692.128138698946,2054.00081009259,53.2565307616968,11608.1173566968,174.01049613944,2389.12910124532,592.564254760804,46842.8538345732,1310.42334523265,18571.4520922232,45358.114488892,57169.2356077122,2050.08202263395,5559.51011615123,1926.95206117552
NZ_20200227_003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.107807214297,0.0,83.2537657135296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0745086669456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.953552246107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.833251953181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.235367578005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28380.4545674115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7838.70934755865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26764.7522558793,6434.46658294114,0.0,0.0,38.2039414536798,0.0,0.0,165.925736427388,107.9381256103,0.0,0.0,0.0,364.072026354037,34303.5886811496,0.0,0.0,0.0,62110.7968776222,1144.63537597654,2728.57090480677,2109.78408044114,0.0,11666.1411102396,0.0,2443.19312194527,450.395641208828,43950.4798023445,3329.38107435456,19591.5989709862,41329.4694966583,59175.437031964,2166.90069007889,13200.3492466687,2049.33161371745
NZ_20200227_099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5471751935033,0.0,179.326295594834,756.081772037193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.151199340735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.610804551531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.3176345826,26.9579849243245,0.0,281.205917358356,0.0,967.28541946397,0.0,235.611436816937,123.452335357693,66.4589614868263,64.4476242065241,0.0,2262.3957481378,0.0,0.0,0.0,3761.0962066637,729.498612589445,67.4728655814977,0.0,0.0,326.835189819299,286.832641601562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5219192504738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.782897948961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.080049237918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62127.3129445247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4847.24657675459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2891.36077766649,4761.62198599238,0.0,0.0,147.987246425881,38.1106581974758,271.390241812817,37.0686382180299,0.0,4079.71891403267,33810.6651966318,2352.61028194436,25.0308437902692,9766.93736630867,959.073969841044,1559.02240180941,527.444953918581,54941.9250808698,90.9874114989905,1579.55637563863,602.673276322469,280.517608165683,5852.98106517578,724.584182739169,738.972707927709,446.069096823964,27274.1598988032,5106.90161364447,12256.86524573,33396.511698748,51993.2509639156,1002.54589393593,15024.8926769007,1885.0925726334
NZ_20200227_005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3039.81534195046,0.0,0.0,0.0,0.0,2380.2813136937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.980111872757,0.0,0.0,129.052108764653,0.0,43.0786132812578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2290884221497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.456220914599,0.0,1496.01228147228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.736309554527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1164.42928695691,40.6967277526774,0.0,1025.48968887338,112.329240015073,2340.8247413635,0.0,445.084321683153,348.198486328142,363.660262107985,313.022337913441,0.0,6614.22363185993,0.0,0.0,3449.59680175763,12361.3794631983,2819.68969165595,290.926442476617,0.0,675.702438354642,1240.38406903144,1130.73484802229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3190689086921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.505488418303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1277.67290878307,0.0,0.0,0.0,0.0,29.5106887817268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46724.0207576737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5897.95064172664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4392.44397424181,4964.38413205479,0.0,0.0,0.0,1598.27191066698,326.589711560431,31.3538970947565,155.049423217771,11619.2404444769,86692.8737534643,6770.35693843625,34.0742109824501,8326.38028582173,2556.68507671318,4730.21137142143,653.571392059293,51394.0052971778,985.046448707391,326.199030162133,1897.94485333269,317.18632669869,9020.48874789552,943.212490907933,2037.50790565686,483.716077819252,40215.76833314,4415.62608317252,16101.0738630991,40481.9245880187,46821.219629824,2342.24285507242,16762.300912654,2010.61577593722
